year,round,circuit,driver,quali_pos
2018,21,yas_marina,kevin_magnussen,13
2018,21,yas_marina,perez,14
2018,21,yas_marina,alonso,15
2018,21,yas_marina,brendon_hartley,16
2018,21,yas_marina,gasly,17
2018,21,yas_marina,vandoorne,18
2018,21,yas_marina,sirotkin,19
2018,21,yas_marina,stroll,20
2019,1,albert_park,hamilton,1
2019,1,albert_park,bottas,2
2019,1,albert_park,vettel,3
2019,1,albert_park,max_verstappen,4
2019,1,albert_park,leclerc,5
2019,1,albert_park,grosjean,6
2019,1,albert_park,kevin_magnussen,7
2019,1,albert_park,norris,8
2019,1,albert_park,raikkonen,9
2019,1,albert_park,perez,10
2019,1,albert_park,hulkenberg,11
2019,1,albert_park,ricciardo,12
2019,1,albert_park,albon,13
2019,1,albert_park,giovinazzi,14
2019,1,albert_park,kvyat,15
2019,1,albert_park,stroll,16
2019,1,albert_park,gasly,17
2019,1,albert_park,sainz,18
2019,1,albert_park,russell,19
2019,1,albert_park,kubica,20
2019,2,bahrain,leclerc,1
2019,2,bahrain,vettel,2
2019,2,bahrain,hamilton,3
2019,2,bahrain,bottas,4
2019,2,bahrain,max_verstappen,5
2019,2,bahrain,kevin_magnussen,6
2019,2,bahrain,sainz,7
2019,2,bahrain,grosjean,8
2019,2,bahrain,raikkonen,9
2019,2,bahrain,norris,10
2019,2,bahrain,ricciardo,11
2019,2,bahrain,albon,12
2019,2,bahrain,gasly,13
2019,2,bahrain,perez,14
2019,2,bahrain,kvyat,15
2019,2,bahrain,giovinazzi,16
2019,2,bahrain,hulkenberg,17
2019,2,bahrain,stroll,18
2019,2,bahrain,russell,19
2019,2,bahrain,kubica,20
2019,3,shanghai,bottas,1
2019,3,shanghai,hamilton,2
2019,3,shanghai,vettel,3
2019,3,shanghai,leclerc,4
2019,3,shanghai,max_verstappen,5
2019,3,shanghai,gasly,6
2019,3,shanghai,ricciardo,7
2019,3,shanghai,hulkenberg,8
2019,3,shanghai,kevin_magnussen,9
2019,3,shanghai,grosjean,10
2019,3,shanghai,kvyat,11
2019,3,shanghai,perez,12
2019,3,shanghai,raikkonen,13
2019,3,shanghai,sainz,14
2019,3,shanghai,norris,15
2019,3,shanghai,stroll,16
2019,3,shanghai,russell,17
2019,3,shanghai,kubica,18
2019,4,baku,bottas,1
2019,4,baku,hamilton,2
2019,4,baku,vettel,3
2019,4,baku,max_verstappen,4
2019,4,baku,perez,5
2019,4,baku,kvyat,6
2019,4,baku,norris,7
2019,4,baku,giovinazzi,8
2019,4,baku,leclerc,9
2019,4,baku,sainz,10
2019,4,baku,ricciardo,11
2019,4,baku,albon,12
2019,4,baku,kevin_magnussen,13
2019,4,baku,stroll,14
2019,4,baku,grosjean,15
2019,4,baku,hulkenberg,16
2019,4,baku,russell,17
2019,4,baku,kubica,18
2019,4,baku,raikkonen,19
2019,4,baku,gasly,20
2019,5,catalunya,bottas,1
2019,5,catalunya,hamilton,2
2019,5,catalunya,vettel,3
2019,5,catalunya,max_verstappen,4
2019,5,catalunya,leclerc,5
2019,5,catalunya,gasly,6
2019,5,catalunya,grosjean,7
2019,5,catalunya,kevin_magnussen,8
2019,5,catalunya,kvyat,9
2019,5,catalunya,ricciardo,10
2019,5,catalunya,norris,11
2019,5,catalunya,albon,12
2019,5,catalunya,sainz,13
2019,5,catalunya,raikkonen,14
2019,5,catalunya,perez,15
2019,5,catalunya,hulkenberg,16
2019,5,catalunya,stroll,17
2019,5,catalunya,giovinazzi,18
2019,5,catalunya,russell,19
2019,5,catalunya,kubica,20
2019,6,monaco,hamilton,1
2019,6,monaco,bottas,2
2019,6,monaco,max_verstappen,3
2019,6,monaco,vettel,4
2019,6,monaco,gasly,5
2019,6,monaco,kevin_magnussen,6
2019,6,monaco,ricciardo,7
2019,6,monaco,kvyat,8
2019,6,monaco,sainz,9
2019,6,monaco,albon,10
2019,6,monaco,hulkenberg,11
2019,6,monaco,norris,12
2019,6,monaco,grosjean,13
2019,6,monaco,raikkonen,14
2019,6,monaco,giovinazzi,15
2019,6,monaco,leclerc,16
2019,6,monaco,perez,17
2019,6,monaco,stroll,18
2019,6,monaco,russell,19
2019,6,monaco,kubica,20
2019,7,villeneuve,vettel,1
2019,7,villeneuve,hamilton,2
2019,7,villeneuve,leclerc,3
2019,7,villeneuve,ricciardo,4
2019,7,villeneuve,gasly,5
2019,7,villeneuve,bottas,6
2019,7,villeneuve,hulkenberg,7
2019,7,villeneuve,norris,8
2019,7,villeneuve,sainz,9
2019,7,villeneuve,kevin_magnussen,10
2019,7,villeneuve,max_verstappen,11
2019,7,villeneuve,kvyat,12
2019,7,villeneuve,giovinazzi,13
2019,7,villeneuve,albon,14
2019,7,villeneuve,grosjean,15
2019,7,villeneuve,perez,16
2019,7,villeneuve,raikkonen,17
2019,7,villeneuve,stroll,18
2019,7,villeneuve,russell,19
2019,7,villeneuve,kubica,20
2019,8,ricard,hamilton,1
2019,8,ricard,bottas,2
2019,8,ricard,leclerc,3
2019,8,ricard,max_verstappen,4
2019,8,ricard,norris,5
2019,8,ricard,sainz,6
2019,8,ricard,vettel,7
2019,8,ricard,ricciardo,8
2019,8,ricard,gasly,9
2019,8,ricard,giovinazzi,10
2019,8,ricard,albon,11
2019,8,ricard,raikkonen,12
2019,8,ricard,hulkenberg,13
2019,8,ricard,perez,14
2019,8,ricard,kevin_magnussen,15
2019,8,ricard,kvyat,16
2019,8,ricard,grosjean,17
2019,8,ricard,stroll,18
2019,8,ricard,russell,19
2019,8,ricard,kubica,20
2019,9,red_bull_ring,leclerc,1
2019,9,red_bull_ring,hamilton,2
2019,9,red_bull_ring,max_verstappen,3
2019,9,red_bull_ring,bottas,4
2019,9,red_bull_ring,kevin_magnussen,5
2019,9,red_bull_ring,norris,6
2019,9,red_bull_ring,raikkonen,7
2019,9,red_bull_ring,giovinazzi,8
2019,9,red_bull_ring,gasly,9
2019,9,red_bull_ring,vettel,10
2019,9,red_bull_ring,grosjean,11
2019,9,red_bull_ring,hulkenberg,12
2019,9,red_bull_ring,albon,13
2019,9,red_bull_ring,ricciardo,14
2019,9,red_bull_ring,sainz,15
2019,9,red_bull_ring,perez,16
2019,9,red_bull_ring,stroll,17
2019,9,red_bull_ring,kvyat,18
2019,9,red_bull_ring,russell,19
2019,9,red_bull_ring,kubica,20
2019,10,silverstone,bottas,1
2019,10,silverstone,hamilton,2
2019,10,silverstone,leclerc,3
2019,10,silverstone,max_verstappen,4
2019,10,silverstone,gasly,5
2019,10,silverstone,vettel,6
2019,10,silverstone,ricciardo,7
2019,10,silverstone,norris,8
2019,10,silverstone,albon,9
2019,10,silverstone,hulkenberg,10
2019,10,silverstone,giovinazzi,11
2019,10,silverstone,raikkonen,12
2019,10,silverstone,sainz,13
2019,10,silverstone,grosjean,14
2019,10,silverstone,perez,15
2019,10,silverstone,kevin_magnussen,16
2019,10,silverstone,kvyat,17
2019,10,silverstone,stroll,18
2019,10,silverstone,russell,19
2019,10,silverstone,kubica,20
2019,11,hockenheimring,hamilton,1
2019,11,hockenheimring,max_verstappen,2
2019,11,hockenheimring,bottas,3
2019,11,hockenheimring,gasly,4
2019,11,hockenheimring,raikkonen,5
2019,11,hockenheimring,grosjean,6
2019,11,hockenheimring,sainz,7
2019,11,hockenheimring,perez,8
2019,11,hockenheimring,hulkenberg,9
2019,11,hockenheimring,leclerc,10
2019,11,hockenheimring,giovinazzi,11
2019,11,hockenheimring,kevin_magnussen,12
2019,11,hockenheimring,ricciardo,13
2019,11,hockenheimring,kvyat,14
2019,11,hockenheimring,stroll,15
2019,11,hockenheimring,norris,16
2019,11,hockenheimring,albon,17
2019,11,hockenheimring,russell,18
2019,11,hockenheimring,kubica,19
2019,11,hockenheimring,vettel,20
2019,12,hungaroring,max_verstappen,1
2019,12,hungaroring,bottas,2
2019,12,hungaroring,hamilton,3
2019,12,hungaroring,leclerc,4
2019,12,hungaroring,vettel,5
2019,12,hungaroring,gasly,6
2019,12,hungaroring,norris,7
2019,12,hungaroring,sainz,8
2019,12,hungaroring,grosjean,9
2019,12,hungaroring,raikkonen,10
2019,12,hungaroring,hulkenberg,11
2019,12,hungaroring,albon,12
2019,12,hungaroring,kvyat,13
2019,12,hungaroring,giovinazzi,14
2019,12,hungaroring,kevin_magnussen,15
2019,12,hungaroring,russell,16
2019,12,hungaroring,perez,17
2019,12,hungaroring,ricciardo,18
2019,12,hungaroring,stroll,19
2019,12,hungaroring,kubica,20
2019,13,spa,leclerc,1
2019,13,spa,vettel,2
2019,13,spa,hamilton,3
2019,13,spa,bottas,4
2019,13,spa,max_verstappen,5
2019,13,spa,ricciardo,6
2019,13,spa,hulkenberg,7
2019,13,spa,raikkonen,8
2019,13,spa,perez,9
2019,13,spa,kevin_magnussen,10
2019,13,spa,grosjean,11
2019,13,spa,norris,12
2019,13,spa,stroll,13
2019,13,spa,albon,14
2019,13,spa,giovinazzi,15
2019,13,spa,gasly,16
2019,13,spa,sainz,17
2019,13,spa,kvyat,18
2019,13,spa,russell,19
2019,13,spa,kubica,20
2019,14,monza,leclerc,1
2019,14,monza,hamilton,2
2019,14,monza,bottas,3
2019,14,monza,vettel,4
2019,14,monza,ricciardo,5
2019,14,monza,hulkenberg,6
2019,14,monza,sainz,7
2019,14,monza,albon,8
2019,14,monza,stroll,9
2019,14,monza,raikkonen,10
2019,14,monza,giovinazzi,11
2019,14,monza,kevin_magnussen,12
2019,14,monza,kvyat,13
2019,14,monza,norris,14
2019,14,monza,gasly,15
2019,14,monza,grosjean,16
2019,14,monza,perez,17
2019,14,monza,russell,18
2019,14,monza,kubica,19
2019,14,monza,max_verstappen,20
2019,15,marina_bay,leclerc,1
2019,15,marina_bay,hamilton,2
2019,15,marina_bay,vettel,3
2019,15,marina_bay,max_verstappen,4
2019,15,marina_bay,bottas,5
2019,15,marina_bay,albon,6
2019,15,marina_bay,sainz,7
2019,15,marina_bay,hulkenberg,8
2019,15,marina_bay,norris,9
2019,15,marina_bay,perez,10
2019,15,marina_bay,giovinazzi,11
2019,15,marina_bay,gasly,12
2019,15,marina_bay,raikkonen,13
2019,15,marina_bay,kevin_magnussen,14
2019,15,marina_bay,kvyat,15
2019,15,marina_bay,stroll,16
2019,15,marina_bay,grosjean,17
2019,15,marina_bay,russell,18
2019,15,marina_bay,kubica,19
2019,15,marina_bay,ricciardo,20
2019,16,sochi,leclerc,1
2019,16,sochi,hamilton,2
2019,16,sochi,vettel,3
2019,16,sochi,max_verstappen,4
2019,16,sochi,bottas,5
2019,16,sochi,sainz,6
2019,16,sochi,hulkenberg,7
2019,16,sochi,norris,8
2019,16,sochi,grosjean,9
2019,16,sochi,ricciardo,10
2019,16,sochi,gasly,11
2019,16,sochi,perez,12
2019,16,sochi,giovinazzi,13
2019,16,sochi,kevin_magnussen,14
2019,16,sochi,stroll,15
2019,16,sochi,raikkonen,16
2019,16,sochi,russell,17
2019,16,sochi,kubica,18
2019,16,sochi,albon,19
2019,16,sochi,kvyat,20
2019,17,suzuka,vettel,1
2019,17,suzuka,leclerc,2
2019,17,suzuka,bottas,3
2019,17,suzuka,hamilton,4
2019,17,suzuka,max_verstappen,5
2019,17,suzuka,albon,6
2019,17,suzuka,sainz,7
2019,17,suzuka,norris,8
2019,17,suzuka,gasly,9
2019,17,suzuka,grosjean,10
2019,17,suzuka,giovinazzi,11
2019,17,suzuka,stroll,12
2019,17,suzuka,raikkonen,13
2019,17,suzuka,kvyat,14
2019,17,suzuka,hulkenberg,15
2019,17,suzuka,ricciardo,16
2019,17,suzuka,perez,17
2019,17,suzuka,russell,18
2019,17,suzuka,kevin_magnussen,19
2019,17,suzuka,kubica,20
2019,18,rodriguez,max_verstappen,1
2019,18,rodriguez,leclerc,2
2019,18,rodriguez,vettel,3
2019,18,rodriguez,hamilton,4
2019,18,rodriguez,albon,5
2019,18,rodriguez,bottas,6
2019,18,rodriguez,sainz,7
2019,18,rodriguez,norris,8
2019,18,rodriguez,kvyat,9
2019,18,rodriguez,gasly,10
2019,18,rodriguez,perez,11
2019,18,rodriguez,hulkenberg,12
2019,18,rodriguez,ricciardo,13
2019,18,rodriguez,raikkonen,14
2019,18,rodriguez,giovinazzi,15
2019,18,rodriguez,stroll,16
2019,18,rodriguez,kevin_magnussen,17
2019,18,rodriguez,grosjean,18
2019,18,rodriguez,russell,19
2019,18,rodriguez,kubica,20
2019,19,americas,bottas,1
2019,19,americas,vettel,2
2019,19,americas,max_verstappen,3
2019,19,americas,leclerc,4
2019,19,americas,hamilton,5
2019,19,americas,albon,6
2019,19,americas,sainz,7
2019,19,americas,norris,8
2019,19,americas,ricciardo,9
2019,19,americas,gasly,10
2019,19,americas,hulkenberg,11
2019,19,americas,kevin_magnussen,12
2019,19,americas,kvyat,13
2019,19,americas,stroll,14
2019,19,americas,grosjean,15
2019,19,americas,giovinazzi,16
2019,19,americas,raikkonen,17
2019,19,americas,russell,18
2019,19,americas,perez,19
2019,19,americas,kubica,20
2019,20,interlagos,max_verstappen,1
2019,20,interlagos,vettel,2
2019,20,interlagos,hamilton,3
2019,20,interlagos,leclerc,4
2019,20,interlagos,bottas,5
2019,20,interlagos,albon,6
2019,20,interlagos,gasly,7
2019,20,interlagos,grosjean,8
2019,20,interlagos,raikkonen,9
2019,20,interlagos,kevin_magnussen,10
2019,20,interlagos,norris,11
2019,20,interlagos,ricciardo,12
2019,20,interlagos,giovinazzi,13
2019,20,interlagos,hulkenberg,14
2019,20,interlagos,perez,15
2019,20,interlagos,kvyat,16
2019,20,interlagos,stroll,17
2019,20,interlagos,russell,18
2019,20,interlagos,kubica,19
2019,20,interlagos,sainz,20
2019,21,yas_marina,hamilton,1
2019,21,yas_marina,bottas,2
2019,21,yas_marina,max_verstappen,3
2019,21,yas_marina,leclerc,4
2019,21,yas_marina,vettel,5
2019,21,yas_marina,albon,6
2019,21,yas_marina,norris,7
2019,21,yas_marina,ricciardo,8
2019,21,yas_marina,sainz,9
2019,21,yas_marina,hulkenberg,10
2019,21,yas_marina,perez,11
2019,21,yas_marina,gasly,12
2019,21,yas_marina,stroll,13
2019,21,yas_marina,kvyat,14
2019,21,yas_marina,kevin_magnussen,15
2019,21,yas_marina,grosjean,16
2019,21,yas_marina,giovinazzi,17
2019,21,yas_marina,raikkonen,18
2019,21,yas_marina,russell,19
2019,21,yas_marina,kubica,20
2020,1,red_bull_ring,bottas,1
2020,1,red_bull_ring,hamilton,2
2020,1,red_bull_ring,max_verstappen,3
2020,1,red_bull_ring,norris,4
2020,1,red_bull_ring,albon,5
2020,1,red_bull_ring,perez,6
2020,1,red_bull_ring,leclerc,7
2020,1,red_bull_ring,sainz,8
2020,1,red_bull_ring,stroll,9
2020,1,red_bull_ring,ricciardo,10
2020,1,red_bull_ring,vettel,11
2020,1,red_bull_ring,gasly,12
2020,1,red_bull_ring,kvyat,13
2020,1,red_bull_ring,ocon,14
2020,1,red_bull_ring,grosjean,15
2020,1,red_bull_ring,kevin_magnussen,16
2020,1,red_bull_ring,russell,17
2020,1,red_bull_ring,giovinazzi,18
2020,1,red_bull_ring,raikkonen,19
2020,1,red_bull_ring,latifi,20
2020,2,red_bull_ring,hamilton,1
2020,2,red_bull_ring,max_verstappen,2
2020,2,red_bull_ring,sainz,3
2020,2,red_bull_ring,bottas,4
2020,2,red_bull_ring,ocon,5
2020,2,red_bull_ring,norris,6
2020,2,red_bull_ring,albon,7
2020,2,red_bull_ring,gasly,8
2020,2,red_bull_ring,ricciardo,9
2020,2,red_bull_ring,vettel,10
2020,2,red_bull_ring,leclerc,11
2020,2,red_bull_ring,russell,12
2020,2,red_bull_ring,stroll,13
2020,2,red_bull_ring,kvyat,14
2020,2,red_bull_ring,kevin_magnussen,15
2020,2,red_bull_ring,raikkonen,16
2020,2,red_bull_ring,perez,17
2020,2,red_bull_ring,latifi,18
2020,2,red_bull_ring,giovinazzi,19
2020,2,red_bull_ring,grosjean,20
2020,3,hungaroring,hamilton,1
2020,3,hungaroring,bottas,2
2020,3,hungaroring,stroll,3
2020,3,hungaroring,perez,4
2020,3,hungaroring,vettel,5
2020,3,hungaroring,leclerc,6
2020,3,hungaroring,max_verstappen,7
2020,3,hungaroring,norris,8
2020,3,hungaroring,sainz,9
2020,3,hungaroring,gasly,10
2020,3,hungaroring,ricciardo,11
2020,3,hungaroring,russell,12
2020,3,hungaroring,albon,13
2020,3,hungaroring,ocon,14
2020,3,hungaroring,latifi,15
2020,3,hungaroring,kevin_magnussen,16
2020,3,hungaroring,kvyat,17
2020,3,hungaroring,grosjean,18
2020,3,hungaroring,giovinazzi,19
2020,3,hungaroring,raikkonen,20
2020,4,silverstone,hamilton,1
2020,4,silverstone,bottas,2
2020,4,silverstone,max_verstappen,3
2020,4,silverstone,leclerc,4
2020,4,silverstone,norris,5
2020,4,silverstone,stroll,6
2020,4,silverstone,sainz,7
2020,4,silverstone,ricciardo,8
2020,4,silverstone,ocon,9
2020,4,silverstone,vettel,10
2020,4,silverstone,gasly,11
2020,4,silverstone,albon,12
2020,4,silverstone,hulkenberg,13
2020,4,silverstone,kvyat,14
2020,4,silverstone,russell,15
2020,4,silverstone,kevin_magnussen,16
2020,4,silverstone,giovinazzi,17
2020,4,silverstone,raikkonen,18
2020,4,silverstone,grosjean,19
2020,4,silverstone,latifi,20
2020,5,silverstone,bottas,1
2020,5,silverstone,hamilton,2
2020,5,silverstone,hulkenberg,3
2020,5,silverstone,max_verstappen,4
2020,5,silverstone,ricciardo,5
2020,5,silverstone,stroll,6
2020,5,silverstone,gasly,7
2020,5,silverstone,leclerc,8
2020,5,silverstone,albon,9
2020,5,silverstone,norris,10
2020,5,silverstone,ocon,11
2020,5,silverstone,vettel,12
2020,5,silverstone,sainz,13
2020,5,silverstone,grosjean,14
2020,5,silverstone,russell,15
2020,5,silverstone,kvyat,16
2020,5,silverstone,kevin_magnussen,17
2020,5,silverstone,latifi,18
2020,5,silverstone,giovinazzi,19
2020,5,silverstone,raikkonen,20
2020,6,catalunya,hamilton,1
2020,6,catalunya,bottas,2
2020,6,catalunya,max_verstappen,3
2020,6,catalunya,perez,4
2020,6,catalunya,stroll,5
2020,6,catalunya,albon,6
2020,6,catalunya,sainz,7
2020,6,catalunya,norris,8
2020,6,catalunya,leclerc,9
2020,6,catalunya,gasly,10
2020,6,catalunya,vettel,11
2020,6,catalunya,kvyat,12
2020,6,catalunya,ricciardo,13
2020,6,catalunya,raikkonen,14
2020,6,catalunya,ocon,15
2020,6,catalunya,kevin_magnussen,16
2020,6,catalunya,grosjean,17
2020,6,catalunya,russell,18
2020,6,catalunya,latifi,19
2020,6,catalunya,giovinazzi,20
2020,7,spa,hamilton,1
2020,7,spa,bottas,2
2020,7,spa,max_verstappen,3
2020,7,spa,ricciardo,4
2020,7,spa,albon,5
2020,7,spa,ocon,6
2020,7,spa,sainz,7
2020,7,spa,perez,8
2020,7,spa,stroll,9
2020,7,spa,norris,10
2020,7,spa,kvyat,11
2020,7,spa,gasly,12
2020,7,spa,leclerc,13
2020,7,spa,vettel,14
2020,7,spa,russell,15
2020,7,spa,raikkonen,16
2020,7,spa,grosjean,17
2020,7,spa,giovinazzi,18
2020,7,spa,latifi,19
2020,7,spa,kevin_magnussen,20
2020,8,monza,hamilton,1
2020,8,monza,bottas,2
2020,8,monza,sainz,3
2020,8,monza,perez,4
2020,8,monza,max_verstappen,5
2020,8,monza,norris,6
2020,8,monza,ricciardo,7
2020,8,monza,stroll,8
2020,8,monza,albon,9
2020,8,monza,gasly,10
2020,8,monza,kvyat,11
2020,8,monza,ocon,12
2020,8,monza,leclerc,13
2020,8,monza,raikkonen,14
2020,8,monza,kevin_magnussen,15
2020,8,monza,grosjean,16
2020,8,monza,vettel,17
2020,8,monza,giovinazzi,18
2020,8,monza,russell,19
2020,8,monza,latifi,20
2020,9,mugello,hamilton,1
2020,9,mugello,bottas,2
2020,9,mugello,max_verstappen,3
2020,9,mugello,albon,4
2020,9,mugello,leclerc,5
2020,9,mugello,perez,6
2020,9,mugello,stroll,7
2020,9,mugello,ricciardo,8
2020,9,mugello,sainz,9
2020,9,mugello,ocon,10
2020,9,mugello,norris,11
2020,9,mugello,kvyat,12
2020,9,mugello,raikkonen,13
2020,9,mugello,vettel,14
2020,9,mugello,grosjean,15
2020,9,mugello,gasly,16
2020,9,mugello,giovinazzi,17
2020,9,mugello,russell,18
2020,9,mugello,latifi,19
2020,9,mugello,kevin_magnussen,20
2020,10,sochi,hamilton,1
2020,10,sochi,max_verstappen,2
2020,10,sochi,bottas,3
2020,10,sochi,perez,4
2020,10,sochi,ricciardo,5
2020,10,sochi,sainz,6
2020,10,sochi,ocon,7
2020,10,sochi,norris,8
2020,10,sochi,gasly,9
2020,10,sochi,albon,10
2020,10,sochi,leclerc,11
2020,10,sochi,kvyat,12
2020,10,sochi,stroll,13
2020,10,sochi,russell,14
2020,10,sochi,vettel,15
2020,10,sochi,grosjean,16
2020,10,sochi,giovinazzi,17
2020,10,sochi,kevin_magnussen,18
2020,10,sochi,latifi,19
2020,10,sochi,raikkonen,20
2020,11,nurburgring,bottas,1
2020,11,nurburgring,hamilton,2
2020,11,nurburgring,max_verstappen,3
2020,11,nurburgring,leclerc,4
2020,11,nurburgring,albon,5
2020,11,nurburgring,ricciardo,6
2020,11,nurburgring,ocon,7
2020,11,nurburgring,norris,8
2020,11,nurburgring,perez,9
2020,11,nurburgring,sainz,10
2020,11,nurburgring,vettel,11
2020,11,nurburgring,gasly,12
2020,11,nurburgring,kvyat,13
2020,11,nurburgring,giovinazzi,14
2020,11,nurburgring,kevin_magnussen,15
2020,11,nurburgring,grosjean,16
2020,11,nurburgring,russell,17
2020,11,nurburgring,latifi,18
2020,11,nurburgring,raikkonen,19
2020,11,nurburgring,hulkenberg,20
2020,12,portimao,hamilton,1
2020,12,portimao,bottas,2
2020,12,portimao,max_verstappen,3
2020,12,portimao,leclerc,4
2020,12,portimao,perez,5
2020,12,portimao,albon,6
2020,12,portimao,sainz,7
2020,12,portimao,norris,8
2020,12,portimao,gasly,9
2020,12,portimao,ricciardo,10
2020,12,portimao,ocon,11
2020,12,portimao,stroll,12
2020,12,portimao,kvyat,13
2020,12,portimao,russell,14
2020,12,portimao,vettel,15
2020,12,portimao,raikkonen,16
2020,12,portimao,giovinazzi,17
2020,12,portimao,grosjean,18
2020,12,portimao,kevin_magnussen,19
2020,12,portimao,latifi,20
2020,13,imola,bottas,1
2020,13,imola,hamilton,2
2020,13,imola,max_verstappen,3
2020,13,imola,gasly,4
2020,13,imola,ricciardo,5
2020,13,imola,albon,6
2020,13,imola,leclerc,7
2020,13,imola,kvyat,8
2020,13,imola,norris,9
2020,13,imola,sainz,10
2020,13,imola,perez,11
2020,13,imola,ocon,12
2020,13,imola,russell,13
2020,13,imola,vettel,14
2020,13,imola,stroll,15
2020,13,imola,grosjean,16
2020,13,imola,kevin_magnussen,17
2020,13,imola,raikkonen,18
2020,13,imola,latifi,19
2020,13,imola,giovinazzi,20
2020,14,istanbul,stroll,1
2020,14,istanbul,max_verstappen,2
2020,14,istanbul,perez,3
2020,14,istanbul,albon,4
2020,14,istanbul,ricciardo,5
2020,14,istanbul,hamilton,6
2020,14,istanbul,ocon,7
2020,14,istanbul,raikkonen,8
2020,14,istanbul,bottas,9
2020,14,istanbul,giovinazzi,10
2020,14,istanbul,norris,11
2020,14,istanbul,vettel,12
2020,14,istanbul,sainz,13
2020,14,istanbul,leclerc,14
2020,14,istanbul,gasly,15
2020,14,istanbul,kevin_magnussen,16
2020,14,istanbul,kvyat,17
2020,14,istanbul,russell,18
2020,14,istanbul,grosjean,19
2020,14,istanbul,latifi,20
2020,15,bahrain,hamilton,1
2020,15,bahrain,bottas,2
2020,15,bahrain,max_verstappen,3
2020,15,bahrain,albon,4
2020,15,bahrain,perez,5
2020,15,bahrain,ricciardo,6
2020,15,bahrain,ocon,7
2020,15,bahrain,gasly,8
2020,15,bahrain,norris,9
2020,15,bahrain,kvyat,10
2020,15,bahrain,vettel,11
2020,15,bahrain,leclerc,12
2020,15,bahrain,stroll,13
2020,15,bahrain,russell,14
2020,15,bahrain,sainz,15
2020,15,bahrain,giovinazzi,16
2020,15,bahrain,raikkonen,17
2020,15,bahrain,kevin_magnussen,18
2020,15,bahrain,grosjean,19
2020,15,bahrain,latifi,20
2020,16,bahrain,bottas,1
2020,16,bahrain,russell,2
2020,16,bahrain,max_verstappen,3
2020,16,bahrain,leclerc,4
2020,16,bahrain,perez,5
2020,16,bahrain,kvyat,6
2020,16,bahrain,ricciardo,7
2020,16,bahrain,sainz,8
2020,16,bahrain,gasly,9
2020,16,bahrain,stroll,10
2020,16,bahrain,ocon,11
2020,16,bahrain,albon,12
2020,16,bahrain,vettel,13
2020,16,bahrain,giovinazzi,14
2020,16,bahrain,norris,15
2020,16,bahrain,kevin_magnussen,16
2020,16,bahrain,latifi,17
2020,16,bahrain,aitken,18
2020,16,bahrain,raikkonen,19
2020,16,bahrain,pietro_fittipaldi,20
2020,17,yas_marina,max_verstappen,1
2020,17,yas_marina,bottas,2
2020,17,yas_marina,hamilton,3
2020,17,yas_marina,norris,4
2020,17,yas_marina,albon,5
2020,17,yas_marina,sainz,6
2020,17,yas_marina,kvyat,7
2020,17,yas_marina,stroll,8
2020,17,yas_marina,leclerc,9
2020,17,yas_marina,gasly,10
2020,17,yas_marina,ocon,11
2020,17,yas_marina,ricciardo,12
2020,17,yas_marina,vettel,13
2020,17,yas_marina,giovinazzi,14
2020,17,yas_marina,perez,15
2020,17,yas_marina,raikkonen,16
2020,17,yas_marina,kevin_magnussen,17
2020,17,yas_marina,russell,18
2020,17,yas_marina,pietro_fittipaldi,19
2020,17,yas_marina,latifi,20
2021,1,bahrain,max_verstappen,1
2021,1,bahrain,hamilton,2
2021,1,bahrain,bottas,3
2021,1,bahrain,leclerc,4
2021,1,bahrain,gasly,5
2021,1,bahrain,ricciardo,6
2021,1,bahrain,norris,7
2021,1,bahrain,sainz,8
2021,1,bahrain,alonso,9
